Close,return,P/E,β,empty_Close,empty_return,empty_P/E,empty_β
130.36,0.0200117,0.000153511,0.231716634,0.0,0.0,0.0,0.0
133.00,-0.0132838,-9.98821E-05,0.231136585,0.0,0.0,0.0,0.0
131.24,0.0240159,0.000182992,0.230363541,0.0,0.0,0.0,0.0
134.43,-0.0180144,-0.000134006,0.230754605,0.0,0.0,0.0,0.0
132.03,0.018535,0.000140385,0.230302345,0.0,0.0,0.0,0.0
134.50,-0.0025311,-1.88185E-05,0.229885819,0.0,0.0,0.0,0.0
134.16,0.0050558,3.76847E-05,0.229349518,0.0,0.0,0.0,0.0
134.84,-0.012913,-9.57656E-05,0.229051144,0.0,0.0,0.0,0.0
133.11,0.0029256,2.1979E-05,0.228957806,0.0,0.0,0.0,0.0
133.50,-0.0117542,-8.80465E-05,0.228664408,0.0,0.0,0.0,0.0
131.94,0.0178777,0.000135499,0.228363904,0.0,0.0,0.0,0.0
134.32,0.0029735,2.21377E-05,0.228138857,0.0,0.0,0.0,0.0
134.72,-0.0024525,-1.82046E-05,0.228061002,0.0,0.0,0.0,0.0
134.39,-0.0060455,-4.49845E-05,0.227706118,0.0,0.0,0.0,0.0
133.58,-0.0007489,-5.60634E-06,0.226956662,0.0,0.0,0.0,0.0
133.48,-0.015249,-0.000114242,0.227033235,0.0,0.0,0.0,0.0
131.46,0.0081819,6.22384E-05,0.225680614,0.0,0.0,0.0,0.0
132.54,-0.0360268,-0.000271818,0.225387945,0.0,0.0,0.0,0.0
127.85,0.0019535,1.52797E-05,0.224428504,0.0,0.0,0.0,0.0
128.10,0.0127212,9.93071E-05,0.224161534,0.0,0.0,0.0,0.0
129.74,0.0036161,2.78718E-05,0.222212213,0.0,0.0,0.0,0.0
130.21,-0.0261432,-0.000200778,0.22213408,0.0,0.0,0.0,0.0
126.85,-0.0074379,-5.86356E-05,0.22082171,0.0,0.0,0.0,0.0
125.91,-0.0252547,-0.000200577,0.221447433,0.0,0.0,0.0,0.0
122.77,0.017761,0.000144669,0.221206607,0.0,0.0,0.0,0.0
124.97,0.0196504,0.000157241,0.221193436,0.0,0.0,0.0,0.0
127.45,-0.0093017,-7.29828E-05,0.221688729,0.0,0.0,0.0,0.0
126.27,-0.0113095,-8.95657E-05,0.221281491,0.0,0.0,0.0,0.0
124.85,-0.0012824,-1.02712E-05,0.221053301,0.0,0.0,0.0,0.0
124.69,0.0207944,0.000166769,0.2208958,0.0,0.0,0.0,0.0
127.31,-0.0148772,-0.000116858,0.22023035,0.0,0.0,0.0,0.0
125.43,0.0132263,0.000105448,0.219951043,0.0,0.0,0.0,0.0
127.10,-0.0015748,-1.23903E-05,0.219622909,0.0,0.0,0.0,0.0
126.90,-0.0003941,-3.10551E-06,0.219403017,0.0,0.0,0.0,0.0
126.85,-0.0124541,-9.81794E-05,0.218941977,0.0,0.0,0.0,0.0
125.28,-0.0053624,-4.28031E-05,0.218706953,0.0,0.0,0.0,0.0
124.61,-0.0026518,-2.12806E-05,0.218657709,0.0,0.0,0.0,0.0
124.28,0.0062565,5.03423E-05,0.218572025,0.0,0.0,0.0,0.0
125.06,-0.0122286,-9.77821E-05,0.218174283,0.0,0.0,0.0,0.0
123.54,0.0188435,0.00015253,0.21787872,0.0,0.0,0.0,0.0
125.89,7.943E-05,6.30958E-07,0.217636782,0.0,0.0,0.0,0.0
125.90,0.0066498,5.28181E-05,0.217405522,0.0,0.0,0.0,0.0
126.74,0.0030724,2.42421E-05,0.217259075,0.0,0.0,0.0,0.0
127.13,-0.0080556,-6.33654E-05,0.217057365,0.0,0.0,0.0,0.0
126.11,0.0097847,7.75883E-05,0.217178483,0.0,0.0,0.0,0.0
127.35,0.0242808,0.000190662,0.216922706,0.0,0.0,0.0,0.0
130.48,-0.0064586,-4.94986E-05,0.216727594,0.0,0.0,0.0,0.0
129.64,0.0039263,3.02858E-05,0.216681965,0.0,0.0,0.0,0.0
130.15,0.0125221,9.62129E-05,0.217380152,0.0,0.0,0.0,0.0
131.79,-0.0101431,-7.6964E-05,0.218331813,0.0,0.0,0.0,0.0
130.46,0.0140054,0.000107354,0.218490168,0.0,0.0,0.0,0.0
132.30,0.0126185,9.53777E-05,0.218296367,0.0,0.0,0.0,0.0
133.98,-0.0020921,-1.56147E-05,0.21782793,0.0,0.0,0.0,0.0
133.70,-0.0021714,-1.62408E-05,0.217493582,0.0,0.0,0.0,0.0
133.41,-0.0022512,-1.68746E-05,0.216666686,0.0,0.0,0.0,0.0
133.11,0.012468,9.36666E-05,0.216492915,0.0,0.0,0.0,0.0
134.78,0.0114346,8.4839E-05,0.21614617,0.0,0.0,0.0,0.0
136.33,0.0046105,3.38186E-05,0.215851861,0.0,0.0,0.0,0.0
136.96,0.0022609,1.65076E-05,0.215374835,0.0,0.0,0.0,0.0
137.27,0.0194069,0.000141377,0.214917647,0.0,0.0,0.0,0.0
139.96,0.0146112,0.000104396,0.214575156,0.0,0.0,0.0,0.0
142.02,0.0177959,0.000125306,0.214517832,0.0,0.0,0.0,0.0
144.57,-0.0092423,-6.39294E-05,0.214838235,0.0,0.0,0.0,0.0
143.24,0.0129705,9.0551E-05,0.21462433,0.0,0.0,0.0,0.0
145.11,-0.0042126,-2.90302E-05,0.21409475,0.0,0.0,0.0,0.0
144.50,0.0078583,5.43828E-05,0.21373815,0.0,0.0,0.0,0.0
145.64,0.0238147,0.000163517,0.213345354,0.0,0.0,0.0,0.0
149.15,-0.0045022,-3.0186E-05,0.213239329,0.0,0.0,0.0,0.0
148.48,-0.014176,-9.5474E-05,0.213612944,0.0,0.0,0.0,0.0
146.39,-0.0272832,-0.000186374,0.213328035,0.0,0.0,0.0,0.0
142.45,0.0256424,0.00018001,0.212678598,0.0,0.0,0.0,0.0
146.15,-0.0051449,-3.52031E-05,0.212189011,0.0,0.0,0.0,0.0
145.40,0.0095826,6.59048E-05,0.212580684,0.0,0.0,0.0,0.0
146.80,0.0119178,8.11839E-05,0.212245914,0.0,0.0,0.0,0.0
148.56,0.0028903,1.94553E-05,0.212805913,0.0,0.0,0.0,0.0
148.99,-0.0150125,-0.000100761,0.212190607,0.0,0.0,0.0,0.0
146.77,-0.0122709,-8.36066E-05,0.211863541,0.0,0.0,0.0,0.0
144.98,0.004542,3.13286E-05,0.211592446,0.0,0.0,0.0,0.0
145.64,0.0015094,1.03641E-05,0.21115427,0.0,0.0,0.0,0.0
145.86,-0.0023337,-1.59997E-05,0.211258265,0.0,0.0,0.0,0.0
145.52,0.012565,8.63458E-05,0.210909016,0.0,0.0,0.0,0.0
147.36,-0.0027862,-1.89073E-05,0.210675029,0.0,0.0,0.0,0.0
146.95,0.0007483,5.09203E-06,0.210133458,0.0,0.0,0.0,0.0
147.06,-0.0062756,-4.26737E-05,0.209930164,0.0,0.0,0.0,0.0
146.14,-0.0003422,-2.34156E-06,0.209548614,0.0,0.0,0.0,0.0
146.09,-0.0033597,-2.29977E-05,0.209297932,0.0,0.0,0.0,0.0
145.60,0.0017841,1.22536E-05,0.209707881,0.0,0.0,0.0,0.0
145.86,0.0205605,0.000140961,0.209441941,0.0,0.0,0.0,0.0
148.89,0.0014094,9.46634E-06,0.208891695,0.0,0.0,0.0,0.0
149.10,0.013457,9.02549E-05,0.208868969,0.0,0.0,0.0,0.0
151.12,-0.0061731,-4.08488E-05,0.20938868,0.0,0.0,0.0,0.0
150.19,-0.0258318,-0.000171994,0.209203472,0.0,0.0,0.0,0.0
146.36,0.0023203,1.58537E-05,0.20927067,0.0,0.0,0.0,0.0
146.70,0.0101055,6.88858E-05,0.208460754,0.0,0.0,0.0,0.0
148.19,0.0102049,6.88633E-05,0.208229571,0.0,0.0,0.0,0.0
149.71,-0.0006013,-4.01672E-06,0.207971906,0.0,0.0,0.0,0.0
149.62,-0.008457,-5.65232E-05,0.207781635,0.0,0.0,0.0,0.0
148.36,-0.0055424,-3.7358E-05,0.207550223,0.0,0.0,0.0,0.0
147.54,0.0071588,4.85211E-05,0.206543491,0.0,0.0,0.0,0.0
148.60,0.0299638,0.000201641,0.205896768,0.0,0.0,0.0,0.0
153.12,-0.0084605,-5.52537E-05,0.205700228,0.0,0.0,0.0,0.0
151.83,0.0044687,2.94322E-05,0.20549667,0.0,0.0,0.0,0.0
152.51,0.0074471,4.88304E-05,0.205162616,0.0,0.0,0.0,0.0
153.65,0.0042215,2.74746E-05,0.204167514,0.0,0.0,0.0,0.0
154.30,0.0153706,9.96149E-05,0.203577699,0.0,0.0,0.0,0.0
156.69,-0.0101348,-6.46805E-05,0.203433289,0.0,0.0,0.0,0.0
155.11,-0.0067275,-4.33724E-05,0.202004515,0.0,0.0,0.0,0.0
154.07,-0.0336621,-0.000218486,0.201676285,0.0,0.0,0.0,0.0
148.97,0.0038858,2.60847E-05,0.20146761,0.0,0.0,0.0,0.0
149.55,-0.009608,-6.42463E-05,0.201182363,0.0,0.0,0.0,0.0
148.12,0.0061249,4.13507E-05,0.200942912,0.0,0.0,0.0,0.0
149.03,-0.0016117,-1.08147E-05,0.200742321,0.0,0.0,0.0,0.0
148.79,-0.0185184,-0.00012446,0.201303434,0.0,0.0,0.0,0.0
146.06,-0.0215925,-0.000147833,0.20113536,0.0,0.0,0.0,0.0
142.94,0.0034221,2.39412E-05,0.20091242,0.0,0.0,0.0,0.0
143.43,0.0167316,0.000116653,0.200650403,0.0,0.0,0.0,0.0
145.85,0.0066968,4.59154E-05,0.20037588,0.0,0.0,0.0,0.0
146.83,0.0006128,4.1733E-06,0.200627868,0.0,0.0,0.0,0.0
146.92,-0.010606,-7.2189E-05,0.200817532,0.0,0.0,0.0,0.0
145.37,-0.0240892,-0.000165709,0.200800545,0.0,0.0,0.0,0.0
141.91,0.0064621,4.55363E-05,0.200819141,0.0,0.0,0.0,0.0
142.83,-0.0093554,-6.55002E-05,0.200520441,0.0,0.0,0.0,0.0
141.50,0.0080944,5.7204E-05,0.200303729,0.0,0.0,0.0,0.0
142.65,-0.0249135,-0.000174647,0.199452971,0.0,0.0,0.0,0.0
139.14,0.0140591,0.000101043,0.199287046,0.0,0.0,0.0,0.0
141.11,0.0062873,4.45562E-05,0.199506493,0.0,0.0,0.0,0.0
142.00,0.0090435,6.36866E-05,0.199167803,0.0,0.0,0.0,0.0
143.29,-0.0027255,-1.90206E-05,0.198972286,0.0,0.0,0.0,0.0
142.90,-0.00063,-4.40874E-06,0.198728365,0.0,0.0,0.0,0.0
142.81,-0.0091447,-6.4034E-05,0.198516079,0.0,0.0,0.0,0.0
141.51,-0.004249,-3.00261E-05,0.198808504,0.0,0.0,0.0,0.0
140.91,0.0200239,0.000142104,0.198453257,0.0,0.0,0.0,0.0
143.76,0.0074844,5.20621E-05,0.198522042,0.0,0.0,0.0,0.0
144.84,0.011737,8.10341E-05,0.197950295,0.0,0.0,0.0,0.0
146.55,0.0149676,0.000102133,0.197751732,0.0,0.0,0.0,0.0
148.76,0.0033555,2.25564E-05,0.197515498,0.0,0.0,0.0,0.0
149.26,0.0014729,9.8677E-06,0.197022007,0.0,0.0,0.0,0.0
149.48,-0.005299,-3.54496E-05,0.196786382,0.0,0.0,0.0,0.0
148.69,-0.0003363,-2.26193E-06,0.196649928,0.0,0.0,0.0,0.0
148.64,0.0045644,3.07076E-05,0.196505277,0.0,0.0,0.0,0.0
149.32,-0.0031526,-2.11128E-05,0.196663194,0.0,0.0,0.0,0.0
148.85,0.0246844,0.000165834,0.196186984,0.0,0.0,0.0,0.0
152.57,-0.0183224,-0.000120092,0.195757183,0.0,0.0,0.0,0.0
149.80,-0.0056233,-3.75384E-05,0.195652127,0.0,0.0,0.0,0.0
148.96,0.0070908,4.76021E-05,0.195362263,0.0,0.0,0.0,0.0
150.02,0.009751,6.4998E-05,0.195309492,0.0,0.0,0.0,0.0
151.49,-0.0035047,-2.3135E-05,0.195087445,0.0,0.0,0.0,0.0
150.96,0.0021175,1.4027E-05,0.194804883,0.0,0.0,0.0,0.0
151.28,-0.0055681,-3.68065E-05,0.194530829,0.0,0.0,0.0,0.0
150.44,0.0024564,1.63283E-05,0.1954899,0.0,0.0,0.0,0.0
150.81,-0.0193492,-0.000128302,0.195222238,0.0,0.0,0.0,0.0
147.92,-0.0003381,-2.28554E-06,0.195365097,0.0,0.0,0.0,0.0
147.87,0.0142351,9.62678E-05,0.195136224,0.0,0.0,0.0,0.0
149.99,6.667E-05,4.44489E-07,0.194992554,0.0,0.0,0.0,0.0
150.00,0.0066445,4.4297E-05,0.194130181,0.0,0.0,0.0,0.0
151.00,0.0163556,0.000108315,0.193897885,0.0,0.0,0.0,0.0
153.49,0.0281365,0.000183312,0.193655719,0.0,0.0,0.0,0.0
157.87,0.0168335,0.000106629,0.193365213,0.0,0.0,0.0,0.0
160.55,0.0029232,1.82072E-05,0.193174012,0.0,0.0,0.0,0.0
161.02,0.0024191,1.50238E-05,0.193007833,0.0,0.0,0.0,0.0
161.41,0.0032782,2.03097E-05,0.193964754,0.0,0.0,0.0,0.0
161.94,-0.032191,-0.000198784,0.194005127,0.0,0.0,0.0,0.0
156.81,0.0216378,0.000137987,0.193389936,0.0,0.0,0.0,0.0
160.24,0.0310893,0.000194017,0.193314793,0.0,0.0,0.0,0.0
165.30,-0.0032114,-1.9428E-05,0.192752331,0.0,0.0,0.0,0.0
164.77,-0.0061486,-3.73164E-05,0.19269101,0.0,0.0,0.0,0.0
163.76,-0.0117937,-7.20185E-05,0.193149391,0.0,0.0,0.0,0.0
161.84,0.0212748,0.000131456,0.192783086,0.0,0.0,0.0,0.0
165.32,0.0348326,0.000210698,0.192683054,0.0,0.0,0.0,0.0
171.18,0.0225274,0.000131601,0.192636219,0.0,0.0,0.0,0.0
175.08,-0.0029745,-1.69893E-05,0.193683218,0.0,0.0,0.0,0.0
174.56,0.0276281,0.000158273,0.193969213,0.0,0.0,0.0,0.0
179.45,-0.020891,-0.000116417,0.194108574,0.0,0.0,0.0,0.0
175.74,-0.0080556,-4.5838E-05,0.194498043,0.0,0.0,0.0,0.0
174.33,0.0281103,0.000161248,0.192822077,0.0,0.0,0.0,0.0
179.30,-0.0400554,-0.000223399,0.193104138,0.0,0.0,0.0,0.0
172.26,-0.006523,-3.78673E-05,0.193255816,0.0,0.0,0.0,0.0
171.14,-0.0081552,-4.7652E-05,0.193013386,0.0,0.0,0.0,0.0
169.75,0.018907,0.000111382,0.193528584,0.0,0.0,0.0,0.0
172.99,0.0152027,8.78817E-05,0.193301296,0.0,0.0,0.0,0.0
175.64,0.0036372,2.07082E-05,0.193347134,0.0,0.0,0.0,0.0
176.28,0.0227149,0.000128857,0.193088046,0.0,0.0,0.0,0.0
180.33,-0.0057839,-3.2074E-05,0.192890069,0.0,0.0,0.0,0.0
179.29,0.0005019,2.79912E-06,0.192641806,0.0,0.0,0.0,0.0
179.38,-0.0065999,-3.67931E-05,0.192333413,0.0,0.0,0.0,0.0
178.20,-0.0035416,-1.98744E-05,0.191377084,0.0,0.0,0.0,0.0
177.57,0.0246967,0.000139082,0.191812806,0.0,0.0,0.0,0.0
182.01,-0.0127728,-7.01766E-05,0.192200071,0.0,0.0,0.0,0.0
179.70,-0.0269601,-0.000150028,0.191688437,0.0,0.0,0.0,0.0
174.92,-0.0168342,-9.62397E-05,0.191484537,0.0,0.0,0.0,0.0
172.00,0.0009879,5.74351E-06,0.191305231,0.0,0.0,0.0,0.0
172.17,0.0001162,6.74668E-07,0.191914715,0.0,0.0,0.0,0.0
172.19,0.0166445,9.66635E-05,0.191675643,0.0,0.0,0.0,0.0
175.08,0.002567,1.46616E-05,0.192952221,0.0,0.0,0.0,0.0
175.53,-0.0192115,-0.000109448,0.192597448,0.0,0.0,0.0,0.0
172.19,0.0050976,2.96046E-05,0.191979783,0.0,0.0,0.0,0.0
173.07,-0.0190749,-0.000110215,0.191384737,0.0,0.0,0.0,0.0
169.80,-0.0212489,-0.000125141,0.191163569,0.0,0.0,0.0,0.0
166.23,-0.010401,-6.257E-05,0.191514507,0.0,0.0,0.0,0.0
164.51,-0.0128474,-7.80947E-05,0.191302659,0.0,0.0,0.0,0.0
162.41,-0.0048761,-3.00234E-05,0.191658458,0.0,0.0,0.0,0.0
161.62,-0.01145,-7.08454E-05,0.191473185,0.0,0.0,0.0,0.0
159.78,-0.0005634,-3.52631E-06,0.191270103,0.0,0.0,0.0,0.0
159.69,-0.0029475,-1.84579E-05,0.192887365,0.0,0.0,0.0,0.0
159.22,0.0674508,0.000423633,0.193607583,0.0,0.0,0.0,0.0
170.33,0.0257903,0.000151414,0.193379585,0.0,0.0,0.0,0.0
174.78,-0.0009731,-5.56771E-06,0.193270293,0.0,0.0,0.0,0.0
174.61,0.0070196,4.02014E-05,0.194115645,0.0,0.0,0.0,0.0
175.84,-0.0168611,-9.58889E-05,0.193631487,0.0,0.0,0.0,0.0
172.90,-0.002954,-1.70853E-05,0.193449836,0.0,0.0,0.0,0.0
172.39,-0.0042436,-2.46161E-05,0.193979421,0.0,0.0,0.0,0.0
171.66,0.0182983,0.000106596,0.193618404,0.0,0.0,0.0,0.0
174.83,0.0082596,4.72434E-05,0.19350024,0.0,0.0,0.0,0.0
176.28,-0.0238817,-0.000135476,0.19359423,0.0,0.0,0.0,0.0
172.12,-0.0204256,-0.000118671,0.19338285,0.0,0.0,0.0,0.0
168.64,0.0014221,8.43298E-06,0.193606287,0.0,0.0,0.0,0.0
168.88,0.0228886,0.000135532,0.1934243,0.0,0.0,0.0,0.0
172.79,-0.0013899,-8.04407E-06,0.194301774,0.0,0.0,0.0,0.0
172.55,-0.0214986,-0.000124594,0.194023602,0.0,0.0,0.0,0.0
168.88,-0.0093998,-5.56596E-05,0.194596433,0.0,0.0,0.0,0.0
167.30,-0.0179729,-0.000107429,0.195321336,0.0,0.0,0.0,0.0
164.32,-0.0262045,-0.000159473,0.195826362,0.0,0.0,0.0,0.0
160.07,0.0165426,0.000103346,0.195644967,0.0,0.0,0.0,0.0
162.74,0.0128821,7.91578E-05,0.195432764,0.0,0.0,0.0,0.0
164.85,0.0016365,9.92728E-06,0.195245239,0.0,0.0,0.0,0.0
165.12,-0.011696,-7.08336E-05,0.195494864,0.0,0.0,0.0,0.0
163.20,0.0203792,0.000124872,0.195359723,0.0,0.0,0.0,0.0
166.56,-0.0019832,-1.1907E-05,0.194086405,0.0,0.0,0.0,0.0
166.23,-0.0185798,-0.000111771,0.195640308,0.0,0.0,0.0,0.0
163.17,-0.0240034,-0.000147107,0.196053155,0.0,0.0,0.0,0.0
159.30,-0.0117448,-7.37275E-05,0.196637688,0.0,0.0,0.0,0.0
157.44,0.034399,0.000218489,0.196915682,0.0,0.0,0.0,0.0
162.95,-0.0275626,-0.000169148,0.196763263,0.0,0.0,0.0,0.0
158.52,-0.0241991,-0.000152656,0.196696192,0.0,0.0,0.0,0.0
154.73,-0.0269216,-0.000173991,0.196777827,0.0,0.0,0.0,0.0
150.62,0.0292455,0.000194167,0.196986814,0.0,0.0,0.0,0.0
155.09,0.0286024,0.000184425,0.196984675,0.0,0.0,0.0,0.0
159.59,0.0064333,4.03114E-05,0.196495401,0.0,0.0,0.0,0.0
160.62,0.0207031,0.000128895,0.1961901,0.0,0.0,0.0,0.0
163.98,0.0085014,5.1844E-05,0.197085914,0.0,0.0,0.0,0.0
165.38,0.0205872,0.000124484,0.196397556,0.0,0.0,0.0,0.0
168.82,0.0081999,4.85719E-05,0.195609495,0.0,0.0,0.0,0.0
170.21,0.0224245,0.000131746,0.195442805,0.0,0.0,0.0,0.0
174.07,0.0037272,2.14119E-05,0.195123924,0.0,0.0,0.0,0.0
174.72,0.005024,2.87545E-05,0.195471025,0.0,0.0,0.0,0.0
175.60,0.0189536,0.000107936,0.19527874,0.0,0.0,0.0,0.0
178.96,-0.0066717,-3.72806E-05,0.195166099,0.0,0.0,0.0,0.0
177.77,-0.0179357,-0.000100893,0.194832035,0.0,0.0,0.0,0.0
174.61,-0.0017196,-9.84819E-06,0.193149421,0.0,0.0,0.0,0.0
174.31,0.0234171,0.000134342,0.192857353,0.0,0.0,0.0,0.0
178.44,-0.0191236,-0.000107171,0.192061542,0.0,0.0,0.0,0.0
175.06,-0.0186232,-0.000106382,0.191880617,0.0,0.0,0.0,0.0
171.83,0.0018025,1.04899E-05,0.192036426,0.0,0.0,0.0,0.0
172.14,-0.0119804,-6.95968E-05,0.191659686,0.0,0.0,0.0,0.0
170.09,-0.0258471,-0.000151961,0.191626048,0.0,0.0,0.0,0.0
165.75,0.0114575,6.91251E-05,0.191857022,0.0,0.0,0.0,0.0
167.66,0.0162105,9.66867E-05,0.192822583,0.0,0.0,0.0,0.0
170.40,-0.0304471,-0.00017868,0.192666094,0.0,0.0,0.0,0.0
165.29,-0.0013319,-8.05784E-06,0.192764353,0.0,0.0,0.0,0.0
165.07,0.0140165,8.49127E-05,0.192547649,0.0,0.0,0.0,0.0
167.40,-0.001016,-6.06958E-06,0.192679146,0.0,0.0,0.0,0.0
167.23,-0.0048554,-2.90342E-05,0.192928058,0.0,0.0,0.0,0.0
166.42,-0.0282155,-0.000169544,0.1928322,0.0,0.0,0.0,0.0
161.79,0.0067145,4.15015E-05,0.19511981,0.0,0.0,0.0,0.0
162.88,-0.0380426,-0.000233562,0.194736594,0.0,0.0,0.0,0.0
156.80,-0.0014679,-9.36169E-06,0.194390704,0.0,0.0,0.0,0.0
156.57,0.0441657,0.000282083,0.19568489,0.0,0.0,0.0,0.0
163.64,-0.0372915,-0.000227887,0.195470958,0.0,0.0,0.0,0.0
157.65,0.0019645,1.24608E-05,0.195323506,0.0,0.0,0.0,0.0
157.96,0.0095767,6.06273E-05,0.196657414,0.0,0.0,0.0,0.0
159.48,0.0401897,0.000252005,0.199850411,0.0,0.0,0.0,0.0
166.02,-0.0573285,-0.000345311,0.1996434,0.0,0.0,0.0,0.0
156.77,0.0032479,2.07176E-05,0.20192694,0.0,0.0,0.0,0.0
157.28,-0.0337525,-0.000214601,0.201992959,0.0,0.0,0.0,0.0
152.06,0.0159836,0.000105114,0.201522118,0.0,0.0,0.0,0.0
154.51,-0.0532334,-0.00034453,0.202051214,0.0,0.0,0.0,0.0
146.50,-0.0272625,-0.000186092,0.203075124,0.0,0.0,0.0,0.0
142.56,0.0314176,0.000220382,0.202889531,0.0,0.0,0.0,0.0
147.11,-0.0107296,-7.29362E-05,0.202338698,0.0,0.0,0.0,0.0
145.54,0.0251048,0.000172494,0.205948726,0.0,0.0,0.0,0.0
149.24,-0.0580733,-0.000389127,0.205401346,0.0,0.0,0.0,0.0
140.82,-0.0249501,-0.000177177,0.205207668,0.0,0.0,0.0,0.0
137.35,0.0017458,1.27109E-05,0.205467949,0.0,0.0,0.0,0.0
137.59,0.0393353,0.000285888,0.20551013,0.0,0.0,0.0,0.0
143.11,-0.019403,-0.000135581,0.205301671,0.0,0.0,0.0,0.0
140.36,0.0011393,8.11682E-06,0.205727172,0.0,0.0,0.0,0.0
140.52,0.0229345,0.000163212,0.207130771,0.0,0.0,0.0,0.0
143.78,0.0399481,0.000277842,0.206871617,0.0,0.0,0.0,0.0
149.64,-0.0053605,-3.58227E-05,0.206659149,0.0,0.0,0.0,0.0
148.84,-0.0008738,-5.87075E-06,0.207242781,0.0,0.0,0.0,0.0
148.71,0.0166715,0.000112107,0.208060426,0.0,0.0,0.0,0.0
151.21,-0.0393186,-0.000260026,0.207909733,0.0,0.0,0.0,0.0
145.38,0.0052141,3.58651E-05,0.20736241,0.0,0.0,0.0,0.0
146.14,0.017433,0.00011929,0.207170432,0.0,0.0,0.0,0.0
148.71,-0.0050561,-3.4E-05,0.206887778,0.0,0.0,0.0,0.0
147.96,-0.036618,-0.000247486,0.209291355,0.0,0.0,0.0,0.0
142.64,-0.0393946,-0.000276182,0.209941516,0.0,0.0,0.0,0.0
137.13,-0.039037,-0.000284671,0.209634748,0.0,0.0,0.0,0.0
131.88,0.0066506,5.04289E-05,0.210133126,0.0,0.0,0.0,0.0
132.76,0.0199119,0.000149984,0.210527012,0.0,0.0,0.0,0.0
135.43,-0.040459,-0.000298745,0.210365682,0.0,0.0,0.0,0.0
130.06,0.0114671,8.81681E-05,0.210438291,0.0,0.0,0.0,0.0
131.56,0.0322355,0.000245025,0.210254948,0.0,0.0,0.0,0.0
135.87,-0.0038345,-2.82221E-05,0.211047471,0.0,0.0,0.0,0.0
