Date,Close,return,P/E,β
9/17/21,$146.06,-0.0215925,-0.000147833,0.20113536
9/20/21,$142.94,0.0034221,2.39412E-05,0.20091242
9/21/21,$143.43,0.0167316,0.000116653,0.200650403
9/22/21,$145.85,0.0066968,4.59154E-05,0.20037588
9/23/21,$146.83,0.0006128,4.1733E-06,0.200627868
9/24/21,$146.92,-0.010606,-7.2189E-05,0.200817532
9/27/21,$145.37,-0.0240892,-0.000165709,0.200800545
9/28/21,$141.91,0.0064621,4.55363E-05,0.200819141
9/29/21,$142.83,-0.0093554,-6.55002E-05,0.200520441
9/30/21,$141.50,0.0080944,5.7204E-05,0.200303729
10/1/21,$142.65,-0.0249135,-0.000174647,0.199452971
10/4/21,$139.14,0.0140591,0.000101043,0.199287046
10/5/21,$141.11,0.0062873,4.45562E-05,0.199506493
10/6/21,$142.00,0.0090435,6.36866E-05,0.199167803
10/7/21,$143.29,-0.0027255,-1.90206E-05,0.198972286
10/8/21,$142.90,-0.00063,-4.40874E-06,0.198728365
10/11/21,$142.81,-0.0091447,-6.4034E-05,0.198516079
10/12/21,$141.51,-0.004249,-3.00261E-05,0.198808504
10/13/21,$140.91,0.0200239,0.000142104,0.198453257
10/14/21,$143.76,0.0074844,5.20621E-05,0.198522042
10/15/21,$144.84,0.011737,8.10341E-05,0.197950295
10/18/21,$146.55,0.0149676,0.000102133,0.197751732
10/19/21,$148.76,0.0033555,2.25564E-05,0.197515498
10/20/21,$149.26,0.0014729,9.8677E-06,0.197022007
10/21/21,$149.48,-0.005299,-3.54496E-05,0.196786382
10/22/21,$148.69,-0.0003363,-2.26193E-06,0.196649928
10/25/21,$148.64,0.0045644,3.07076E-05,0.196505277
10/26/21,$149.32,-0.0031526,-2.11128E-05,0.196663194
10/27/21,$148.85,0.0246844,0.000165834,0.196186984
10/28/21,$152.57,-0.0183224,-0.000120092,0.195757183
10/29/21,$149.80,-0.0056233,-3.75384E-05,0.195652127
11/1/21,$148.96,0.0070908,4.76021E-05,0.195362263
11/2/21,$150.02,0.009751,6.4998E-05,0.195309492
11/3/21,$151.49,-0.0035047,-2.3135E-05,0.195087445
11/4/21,$150.96,0.0021175,1.4027E-05,0.194804883
11/5/21,$151.28,-0.0055681,-3.68065E-05,0.194530829
11/8/21,$150.44,0.0024564,1.63283E-05,0.1954899
11/9/21,$150.81,-0.0193492,-0.000128302,0.195222238
11/10/21,$147.92,-0.0003381,-2.28554E-06,0.195365097
11/11/21,$147.87,0.0142351,9.62678E-05,0.195136224
11/12/21,$149.99,6.667E-05,4.44489E-07,0.194992554
11/15/21,$150.00,0.0066445,4.4297E-05,0.194130181
11/16/21,$151.00,0.0163556,0.000108315,0.193897885
11/17/21,$153.49,0.0281365,0.000183312,0.193655719
11/18/21,$157.87,0.0168335,0.000106629,0.193365213
11/19/21,$160.55,0.0029232,1.82072E-05,0.193174012
11/22/21,$161.02,0.0024191,1.50238E-05,0.193007833
11/23/21,$161.41,0.0032782,2.03097E-05,0.193964754
11/24/21,$161.94,-0.032191,-0.000198784,0.194005127
11/26/21,$156.81,0.0216378,0.000137987,0.193389936
11/29/21,$160.24,0.0310893,0.000194017,0.193314793
11/30/21,$165.30,-0.0032114,-1.9428E-05,0.192752331
12/1/21,$164.77,-0.0061486,-3.73164E-05,0.19269101
12/2/21,$163.76,-0.0117937,-7.20185E-05,0.193149391
12/3/21,$161.84,0.0212748,0.000131456,0.192783086
12/6/21,$165.32,0.0348326,0.000210698,0.192683054
12/7/21,$171.18,0.0225274,0.000131601,0.192636219
12/8/21,$175.08,-0.0029745,-1.69893E-05,0.193683218
12/9/21,$174.56,0.0276281,0.000158273,0.193969213
12/10/21,$179.45,-0.020891,-0.000116417,0.194108574
12/13/21,$175.74,-0.0080556,-4.5838E-05,0.194498043
12/14/21,$174.33,0.0281103,0.000161248,0.192822077
12/15/21,$179.30,-0.0400554,-0.000223399,0.193104138
12/16/21,$172.26,-0.006523,-3.78673E-05,0.193255816
12/17/21,$171.14,-0.0081552,-4.7652E-05,0.193013386
12/20/21,$169.75,0.018907,0.000111382,0.193528584
12/21/21,$172.99,0.0152027,8.78817E-05,0.193301296
12/22/21,$175.64,0.0036372,2.07082E-05,0.193347134
12/23/21,$176.28,0.0227149,0.000128857,0.193088046
12/27/21,$180.33,-0.0057839,-3.2074E-05,0.192890069
12/28/21,$179.29,0.0005019,2.79912E-06,0.192641806
12/29/21,$179.38,-0.0065999,-3.67931E-05,0.192333413
12/30/21,$178.20,-0.0035416,-1.98744E-05,0.191377084
12/31/21,$177.57,0.0246967,0.000139082,0.191812806
1/3/22,$182.01,-0.0127728,-7.01766E-05,0.192200071
1/4/22,$179.70,-0.0269601,-0.000150028,0.191688437
1/5/22,$174.92,-0.0168342,-9.62397E-05,0.191484537
1/6/22,$172.00,0.0009879,5.74351E-06,0.191305231
1/7/22,$172.17,0.0001162,6.74668E-07,0.191914715
1/10/22,$172.19,0.0166445,9.66635E-05,0.191675643
1/11/22,$175.08,0.002567,1.46616E-05,0.192952221
1/12/22,$175.53,-0.0192115,-0.000109448,0.192597448
1/13/22,$172.19,0.0050976,2.96046E-05,0.191979783
1/14/22,$173.07,-0.0190749,-0.000110215,0.191384737
1/18/22,$169.80,-0.0212489,-0.000125141,0.191163569
1/19/22,$166.23,-0.010401,-6.257E-05,0.191514507
1/20/22,$164.51,-0.0128474,-7.80947E-05,0.191302659
1/21/22,$162.41,-0.0048761,-3.00234E-05,0.191658458
1/24/22,$161.62,-0.01145,-7.08454E-05,0.191473185
1/25/22,$159.78,-0.0005634,-3.52631E-06,0.191270103
1/26/22,$159.69,-0.0029475,-1.84579E-05,0.192887365
1/27/22,$159.22,0.0674508,0.000423633,0.193607583
1/28/22,$170.33,0.0257903,0.000151414,0.193379585
1/31/22,$174.78,-0.0009731,-5.56771E-06,0.193270293
2/1/22,$174.61,0.0070196,4.02014E-05,0.194115645
2/2/22,$175.84,-0.0168611,-9.58889E-05,0.193631487
2/3/22,$172.90,-0.002954,-1.70853E-05,0.193449836
2/4/22,$172.39,-0.0042436,-2.46161E-05,0.193979421
2/7/22,$171.66,0.0182983,0.000106596,0.193618404
2/8/22,$174.83,0.0082596,4.72434E-05,0.19350024
2/9/22,$176.28,-0.0238817,-0.000135476,0.19359423
2/10/22,$172.12,-0.0204256,-0.000118671,0.19338285
2/11/22,$168.64,0.0014221,8.43298E-06,0.193606287
2/14/22,$168.88,0.0228886,0.000135532,0.1934243
2/15/22,$172.79,-0.0013899,-8.04407E-06,0.194301774
2/16/22,$172.55,-0.0214986,-0.000124594,0.194023602
2/17/22,$168.88,-0.0093998,-5.56596E-05,0.194596433
2/18/22,$167.30,-0.0179729,-0.000107429,0.195321336
2/22/22,$164.32,-0.0262045,-0.000159473,0.195826362
2/23/22,$160.07,0.0165426,0.000103346,0.195644967
2/24/22,$162.74,0.0128821,7.91578E-05,0.195432764
2/25/22,$164.85,0.0016365,9.92728E-06,0.195245239
2/28/22,$165.12,-0.011696,-7.08336E-05,0.195494864
3/1/22,$163.20,0.0203792,0.000124872,0.195359723
3/2/22,$166.56,-0.0019832,-1.1907E-05,0.194086405
3/3/22,$166.23,-0.0185798,-0.000111771,0.195640308
3/4/22,$163.17,-0.0240034,-0.000147107,0.196053155
3/7/22,$159.30,-0.0117448,-7.37275E-05,0.196637688
3/8/22,$157.44,0.034399,0.000218489,0.196915682
3/9/22,$162.95,-0.0275626,-0.000169148,0.196763263
3/10/22,$158.52,-0.0241991,-0.000152656,0.196696192
3/11/22,$154.73,-0.0269216,-0.000173991,0.196777827
3/14/22,$150.62,0.0292455,0.000194167,0.196986814
3/15/22,$155.09,0.0286024,0.000184425,0.196984675
3/16/22,$159.59,0.0064333,4.03114E-05,0.196495401
3/17/22,$160.62,0.0207031,0.000128895,0.1961901
3/18/22,$163.98,0.0085014,5.1844E-05,0.197085914
3/21/22,$165.38,0.0205872,0.000124484,0.196397556
3/22/22,$168.82,0.0081999,4.85719E-05,0.195609495
3/23/22,$170.21,0.0224245,0.000131746,0.195442805
3/24/22,$174.07,0.0037272,2.14119E-05,0.195123924
3/25/22,$174.72,0.005024,2.87545E-05,0.195471025
3/28/22,$175.60,0.0189536,0.000107936,0.19527874
3/29/22,$178.96,-0.0066717,-3.72806E-05,0.195166099
3/30/22,$177.77,-0.0179357,-0.000100893,0.194832035
3/31/22,$174.61,-0.0017196,-9.84819E-06,0.193149421
4/1/22,$174.31,0.0234171,0.000134342,0.192857353
4/4/22,$178.44,-0.0191236,-0.000107171,0.192061542
4/5/22,$175.06,-0.0186232,-0.000106382,0.191880617
4/6/22,$171.83,0.0018025,1.04899E-05,0.192036426
4/7/22,$172.14,-0.0119804,-6.95968E-05,0.191659686
4/8/22,$170.09,-0.0258471,-0.000151961,0.191626048
4/11/22,$165.75,0.0114575,6.91251E-05,0.191857022
4/12/22,$167.66,0.0162105,9.66867E-05,0.192822583
4/13/22,$170.40,-0.0304471,-0.00017868,0.192666094
4/14/22,$165.29,-0.0013319,-8.05784E-06,0.192764353
4/18/22,$165.07,0.0140165,8.49127E-05,0.192547649
4/19/22,$167.40,-0.001016,-6.06958E-06,0.192679146
4/20/22,$167.23,-0.0048554,-2.90342E-05,0.192928058
4/21/22,$166.42,-0.0282155,-0.000169544,0.1928322
4/22/22,$161.79,0.0067145,4.15015E-05,0.19511981
4/25/22,$162.88,-0.0380426,-0.000233562,0.194736594
4/26/22,$156.80,-0.0014679,-9.36169E-06,0.194390704
4/27/22,$156.57,0.0441657,0.000282083,0.19568489
4/28/22,$163.64,-0.0372915,-0.000227887,0.195470958
4/29/22,$157.65,0.0019645,1.24608E-05,0.195323506
5/2/22,$157.96,0.0095767,6.06273E-05,0.196657414
5/3/22,$159.48,0.0401897,0.000252005,0.199850411
5/4/22,$166.02,-0.0573285,-0.000345311,0.1996434
5/5/22,$156.77,0.0032479,2.07176E-05,0.20192694
5/6/22,$157.28,-0.0337525,-0.000214601,0.201992959
5/9/22,$152.06,0.0159836,0.000105114,0.201522118
5/10/22,$154.51,-0.0532334,-0.00034453,0.202051214
5/11/22,$146.50,-0.0272625,-0.000186092,0.203075124
5/12/22,$142.56,0.0314176,0.000220382,0.202889531
5/13/22,$147.11,-0.0107296,-7.29362E-05,0.202338698
5/16/22,$145.54,0.0251048,0.000172494,0.205948726
5/17/22,$149.24,-0.0580733,-0.000389127,0.205401346
5/18/22,$140.82,-0.0249501,-0.000177177,0.205207668
5/19/22,$137.35,0.0017458,1.27109E-05,0.205467949
5/20/22,$137.59,0.0393353,0.000285888,0.20551013
5/23/22,$143.11,-0.019403,-0.000135581,0.205301671
5/24/22,$140.36,0.0011393,8.11682E-06,0.205727172
5/25/22,$140.52,0.0229345,0.000163212,0.207130771
5/26/22,$143.78,0.0399481,0.000277842,0.206871617
5/27/22,$149.64,-0.0053605,-3.58227E-05,0.206659149
5/31/22,$148.84,-0.0008738,-5.87075E-06,0.207242781
6/1/22,$148.71,0.0166715,0.000112107,0.208060426
6/2/22,$151.21,-0.0393186,-0.000260026,0.207909733
6/3/22,$145.38,0.0052141,3.58651E-05,0.20736241
6/6/22,$146.14,0.017433,0.00011929,0.207170432
6/7/22,$148.71,-0.0050561,-3.4E-05,0.206887778
6/8/22,$147.96,-0.036618,-0.000247486,0.209291355
6/9/22,$142.64,-0.0393946,-0.000276182,0.209941516
6/10/22,$137.13,-0.039037,-0.000284671,0.209634748
6/13/22,$131.88,0.0066506,5.04289E-05,0.210133126
6/14/22,$132.76,0.0199119,0.000149984,0.210527012
6/15/22,$135.43,-0.040459,-0.000298745,0.210365682
6/16/22,$130.06,0.0114671,8.81681E-05,0.210438291
6/17/22,$131.56,0.0322355,0.000245025,0.210254948
6/21/22,$135.87,-0.0038345,-2.82221E-05,0.211047471
